"Order.ID","Customer.Name","Category","Sub.Category","City","Region","Sales","Discount","Profit","State","cost_price","Order_date"
"OD9389","Mathew","Beverages","Soft Drinks","Namakkal","South",2079,0.31,873.18,"Tamil Nadu",1209.56966596449,2018-09-24
"OD9390","Sabeela","Oil & Masala","Edible Oil & Ghee","Trichy","South",1576,0.33,504.32,"Tamil Nadu",1075.22825323568,2017-03-13
"OD9391","Verma","Beverages","Health Drinks","Madurai","South",1562,0.22,265.54,"Tamil Nadu",1299.31850070154,2018-06-11
"OD9392","Jonas","Oil & Masala","Masalas","Cumbum","South",1907,0.29,572.1,"Tamil Nadu",1338.78246916057,2018-11-04
"OD9393","Sudha","Oil & Masala","Masalas","Tenkasi","South",1113,0.31,144.69,"Tamil Nadu",971.321095395727,2015-01-06
"OD9394","Hussain","Eggs, Meat & Fish","Chicken","Dharmapuri","South",1539,0.23,584.82,"Tamil Nadu",956.379673248471,2018-05-25
"OD9395","Ramesh","Beverages","Soft Drinks","Cumbum","South",1537,0.26,307.4,"Tamil Nadu",1232.80529376379,2016-06-28
"OD9396","Hussain","Fruits & Veggies","Organic Vegetables","Chennai","South",2201,0.19,352.16,"Tamil Nadu",1852.35948301773,2015-01-06
"OD9397","Hussain","Food Grains","Rice","Ramanadhapuram","South",2014,0.34,725.04,"Tamil Nadu",1293.35741521172,2018-05-27
"OD9398","Sundar","Food Grains","Dals & Pulses","Dharmapuri","South",2413,0.28,386.08,"Tamil Nadu",2032.61131167268,2017-12-20
"OD9399","Vidya","Snacks","Chocolates","Dindigul","South",699,0.15,83.88,"Tamil Nadu",616.044066099149,2015-09-10
"OD9400","Akash","Eggs, Meat & Fish","Eggs","Virudhunagar","South",1920,0.12,537.6,"Tamil Nadu",1384.06087304766,2018-03-26
"OD9401","Surya","Fruits & Veggies","Fresh Fruits","Coimbatore","South",1036,0.14,145.04,"Tamil Nadu",892.209092729822,2017-08-04
"OD9402","Vince","Eggs, Meat & Fish","Mutton","Theni","South",1358,0.18,393.82,"Tamil Nadu",965.918653576438,2017-05-25
"OD9403","Mathew","Oil & Masala","Edible Oil & Ghee","Nagercoil","South",816,0.2,342.72,"Tamil Nadu",474.228456913828,2017-03-15
"OD9404","Haseena","Snacks","Chocolates","Namakkal","South",2431,0.1,121.55,"Tamil Nadu",2311.76176176176,2015-01-26
"OD9405","Ravi","Fruits & Veggies","Organic Fruits","Tirunelveli","South",2381,0.19,380.96,"Tamil Nadu",2003.84730988879,2017-08-04
"OD9406","Ravi","Fruits & Veggies","Fresh Fruits","Cumbum","South",1558,0.16,218.12,"Tamil Nadu",1342.02724358974,2018-09-24
"OD9407","Ravi","Beverages","Health Drinks","Perambalur","South",584,0.23,204.4,"Tamil Nadu",380.47509271324,2017-05-15
"OD9408","Verma","Beverages","Health Drinks","Virudhunagar","South",1165,0.27,442.7,"Tamil Nadu",724.255489822521,2018-06-12
"OD9409","Sabeela","Oil & Masala","Masalas","Karur","South",717,0.28,143.4,"Tamil Nadu",575.210589651023,2018-08-17
"OD9410","Vidya","Oil & Masala","Edible Oil & Ghee","Trichy","South",2168,0.23,802.16,"Tamil Nadu",1368.98867395009,2016-06-09
"OD9411","Haseena","Fruits & Veggies","Organic Fruits","Karur","South",1249,0.19,137.39,"Tamil Nadu",1113.72607955115,2017-11-01
"OD9412","Akash","Fruits & Veggies","Organic Fruits","Ramanadhapuram","South",2449,0.12,685.72,"Tamil Nadu",1765.39847817381,2017-08-08
"OD9413","Vince","Bakery","Breads & Buns","Theni","South",2451,0.35,661.77,"Tamil Nadu",1795.51430005018,2017-12-15
"OD9414","Vidya","Fruits & Veggies","Fresh Fruits","Kanyakumari","South",1050,0.11,451.5,"Tamil Nadu",599.159074982481,2015-01-26
"OD9415","Vidya","Oil & Masala","Masalas","Pudukottai","South",1172,0.34,492.24,"Tamil Nadu",682.079068834036,2018-09-24
"OD9416","Sabeela","Snacks","Cookies","Madurai","South",1160,0.34,81.2,"Tamil Nadu",1082.48043347381,2017-05-15
"OD9417","Komal","Snacks","Chocolates","Pudukottai","South",1118,0.1,480.74,"Tamil Nadu",637.897897897898,2017-03-13
"OD9418","Vince","Snacks","Noodles","Karur","South",2157,0.18,258.84,"Tamil Nadu",1901.58284912843,2015-01-06
"OD9419","Arvind","Bakery","Biscuits","Ramanadhapuram","South",1957,0.21,587.1,"Tamil Nadu",1372.78284397234,2017-04-08
"OD9420","Akash","Oil & Masala","Masalas","Namakkal","South",1214,0.21,485.6,"Tamil Nadu",729.932859003908,2017-09-14
"OD9421","Esther","Eggs, Meat & Fish","Fish","Theni","South",979,0.3,88.11,"Tamil Nadu",893.570712136409,2017-03-11
"OD9422","Harish","Snacks","Chocolates","Tirunelveli","South",1496,0.28,628.32,"Tamil Nadu",870.116325711994,2018-09-19
"OD9423","Hafiz","Beverages","Health Drinks","Chennai","South",1391,0.16,570.31,"Tamil Nadu",822.005208333333,2016-06-28
"OD9424","Jonas","Snacks","Cookies","Nagercoil","South",2439,0.13,585.36,"Tamil Nadu",1856.05286872935,2018-09-24
"OD9425","Suresh","Eggs, Meat & Fish","Eggs","Tenkasi","South",774,0.32,100.62,"Tamil Nadu",675.541733547352,2016-07-24
"OD9426","Akash","Fruits & Veggies","Organic Fruits","Trichy","South",543,0.16,48.87,"Tamil Nadu",494.921875,2017-04-08
"OD9427","Sudha","Eggs, Meat & Fish","Mutton","Theni","South",1747,0.17,209.64,"Tamil Nadu",1539.97796253631,2018-01-06
"OD9428","Kumar","Eggs, Meat & Fish","Mutton","Namakkal","South",889,0.34,266.7,"Tamil Nadu",624.423038330323,2018-09-11
"OD9429","Suresh","Bakery","Biscuits","Madurai","South",523,0.17,73.22,"Tamil Nadu",450.545928077732,2017-05-15
"OD9430","Esther","Oil & Masala","Edible Oil & Ghee","Kanyakumari","South",873,0.34,157.14,"Tamil Nadu",718.302227573751,2017-01-31
"OD9431","Anu","Food Grains","Organic Staples","Theni","South",1991,0.33,696.85,"Tamil Nadu",1298.43483495535,2015-01-26
"OD9432","Esther","Snacks","Cookies","Dindigul","South",1609,0.15,209.17,"Tamil Nadu",1401.93289934902,2016-07-24
"OD9433","Jonas","Eggs, Meat & Fish","Chicken","Trichy","South",2322,0.18,255.42,"Tamil Nadu",2070.30655179323,2017-05-25
"OD9434","Hafiz","Food Grains","Dals & Pulses","Cumbum","South",1718,0.13,257.7,"Tamil Nadu",1462.20086111946,2018-11-24
"OD9435","Peer","Oil & Masala","Masalas","Vellore","South",2166,0.12,888.06,"Tamil Nadu",1279.47537044453,2017-03-15
"OD9436","Krithika","Snacks","Chocolates","Dindigul","South",1665,0.1,482.85,"Tamil Nadu",1183.33333333333,2015-08-12
"OD9437","Vinne","Beverages","Health Drinks","Perambalur","South",1818,0.34,563.58,"Tamil Nadu",1258.69957856713,2018-04-23
"OD9438","Harish","Snacks","Noodles","Madurai","South",2361,0.32,637.47,"Tamil Nadu",1729.06300160514,2017-11-25
"OD9439","Vince","Fruits & Veggies","Organic Vegetables","Dindigul","South",829,0.24,66.32,"Tamil Nadu",764.514835605453,2016-09-22
"OD9440","Vidya","Eggs, Meat & Fish","Eggs","Vellore","South",2006,0.19,240.72,"Tamil Nadu",1768.6404167919,2018-12-28
"OD9441","Anu","Eggs, Meat & Fish","Chicken","Theni","South",2052,0.24,184.68,"Tamil Nadu",1871.81234963913,2017-11-24
"OD9442","Sundar","Bakery","Biscuits","Bodi","South",2004,0.18,521.04,"Tamil Nadu",1485.63414145462,2018-04-07
"OD9443","Alan","Oil & Masala","Edible Oil & Ghee","Theni","South",756,0.35,60.48,"Tamil Nadu",697.962870045158,2016-09-22
"OD9444","Amy","Eggs, Meat & Fish","Eggs","Kanyakumari","South",2367,0.26,189.36,"Tamil Nadu",2183.31662322037,2018-04-30
"OD9445","Krithika","Eggs, Meat & Fish","Fish","Ramanadhapuram","South",901,0.28,108.12,"Tamil Nadu",795.106297633374,2016-12-20
"OD9446","Sabeela","Snacks","Noodles","Ooty","South",1639,0.1,163.9,"Tamil Nadu",1476.57657657658,2018-03-17
"OD9447","Roshan","Fruits & Veggies","Organic Fruits","Vellore","South",1337,0.33,200.55,"Tamil Nadu",1140.21270191632,2015-10-24
"OD9448","Harish","Food Grains","Organic Staples","Virudhunagar","South",1824,0.33,145.92,"Tamil Nadu",1683.63599879603,2015-10-27
"OD9449","Arutra","Bakery","Biscuits","Chennai","South",654,0.35,111.18,"Tamil Nadu",544.72654290015,2018-09-05
"OD9450","Ram","Eggs, Meat & Fish","Chicken","Namakkal","South",889,0.14,364.49,"Tamil Nadu",525.245343480873,2015-10-03
"OD9451","Akash","Beverages","Health Drinks","Viluppuram","South",1008,0.19,70.56,"Tamil Nadu",939.224526600541,2015-08-12
"OD9452","Arutra","Eggs, Meat & Fish","Mutton","Nagercoil","South",771,0.12,131.07,"Tamil Nadu",640.698838606328,2017-08-21
"OD9453","Esther","Bakery","Cakes","Dharmapuri","South",921,0.13,349.98,"Tamil Nadu",571.763292279964,2017-11-11
"OD9454","Veena","Food Grains","Dals & Pulses","Bodi","South",881,0.33,334.78,"Tamil Nadu",548.0284940303,2018-04-30
"OD9455","Veronica","Fruits & Veggies","Fresh Vegetables","Dindigul","South",1970,0.11,98.5,"Tamil Nadu",1873.56091700871,2015-03-18
"OD9456","Sheeba","Eggs, Meat & Fish","Chicken","Tenkasi","South",1378,0.3,275.6,"Tamil Nadu",1105.71715145436,2015-10-03
"OD9457","Haseena","Fruits & Veggies","Organic Vegetables","Chennai","South",618,0.23,111.24,"Tamil Nadu",507.928234940363,2015-03-18
"OD9458","Mathew","Oil & Masala","Masalas","Vellore","South",1619,0.25,728.55,"Tamil Nadu",892.681704260652,2018-10-07
"OD9459","Haseena","Fruits & Veggies","Fresh Vegetables","Bodi","South",696,0.14,174,"Tamil Nadu",522.731824554376,2018-04-30
"OD9460","Suresh","Food Grains","Organic Staples","Ooty","South",1445,0.1,260.1,"Tamil Nadu",1186.08608608609,2015-10-27
"OD9461","Mathew","Bakery","Breads & Buns","Coimbatore","South",2443,0.13,171.01,"Tamil Nadu",2274.94743166116,2017-02-21
"OD9462","Harish","Beverages","Soft Drinks","Viluppuram","South",745,0.35,208.6,"Tamil Nadu",538.283993978926,2018-10-21
"OD9463","Malik","Bakery","Cakes","Ramanadhapuram","South",1308,0.3,196.2,"Tamil Nadu",1115.14543630893,2017-08-21
"OD9464","Arvind","Bakery","Biscuits","Viluppuram","South",839,0.16,41.95,"Tamil Nadu",798.327323717949,2016-09-22
"OD9465","Shree","Snacks","Noodles","Kanyakumari","South",727,0.21,268.99,"Tamil Nadu",458.973845074657,2017-11-24
"OD9466","Jonas","Eggs, Meat & Fish","Eggs","Coimbatore","South",876,0.2,131.4,"Tamil Nadu",746.092184368738,2015-03-18
"OD9467","Akash","Beverages","Health Drinks","Dindigul","South",1570,0.22,298.3,"Tamil Nadu",1274.50390859892,2017-05-05
"OD9468","Hussain","Beverages","Health Drinks","Ramanadhapuram","South",2429,0.32,145.74,"Tamil Nadu",2290.58988764045,2018-10-07
"OD9469","Peer","Fruits & Veggies","Organic Fruits","Pudukottai","South",688,0.17,96.32,"Tamil Nadu",592.687568867074,2016-09-22
"OD9470","Rumaiza","Bakery","Cakes","Nagercoil","South",1461,0.17,394.47,"Tamil Nadu",1068.34618852048,2015-08-12
"OD9471","Muneer","Food Grains","Organic Staples","Perambalur","South",1761,0.26,757.23,"Tamil Nadu",1006.38660517345,2016-01-24
"OD9472","Suresh","Fruits & Veggies","Fresh Vegetables","Nagercoil","South",1665,0.26,549.45,"Tamil Nadu",1118.45799077602,2015-08-12
"OD9473","Ravi","Bakery","Biscuits","Dharmapuri","South",1985,0.22,794,"Tamil Nadu",1193.62597714973,2015-03-14
"OD9474","Verma","Fruits & Veggies","Fresh Vegetables","Theni","South",1679,0.15,251.85,"Tamil Nadu",1429.29394091137,2015-08-12
"OD9475","Kumar","Snacks","Chocolates","Pudukottai","South",1056,0.2,306.24,"Tamil Nadu",751.2625250501,2018-01-21
"OD9476","Haseena","Bakery","Cakes","Pudukottai","South",1935,0.29,367.65,"Tamil Nadu",1571.90853475078,2017-11-11
"OD9477","Akash","Bakery","Biscuits","Ramanadhapuram","South",1599,0.27,223.86,"Tamil Nadu",1378.86292991076,2017-02-21
"OD9478","Yusuf","Food Grains","Rice","Dindigul","South",616,0.34,227.92,"Tamil Nadu",389.403973509934,2015-12-21
"OD9479","Anu","Snacks","Chocolates","Namakkal","South",1585,0.16,396.25,"Tamil Nadu",1190.65504807692,2016-09-22
"OD9480","Rumaiza","Fruits & Veggies","Fresh Fruits","Bodi","South",2255,0.26,856.9,"Tamil Nadu",1401.74453579306,2018-09-24
"OD9481","Sudeep","Eggs, Meat & Fish","Fish","Theni","South",775,0.3,186,"Tamil Nadu",590.772316950853,2018-04-30
"OD9482","Suresh","Beverages","Soft Drinks","Madurai","South",2000,0.23,620,"Tamil Nadu",1383.18131702917,2017-02-21
"OD9483","Veronica","Beverages","Soft Drinks","Pudukottai","South",639,0.2,191.7,"Tamil Nadu",448.196392785571,2017-08-09
"OD9484","Yadav","Beverages","Soft Drinks","Trichy","South",1916,0.26,536.48,"Tamil Nadu",1383.11610186485,2018-10-19
"OD9485","Harish","Bakery","Breads & Buns","Ramanadhapuram","South",512,0.32,168.96,"Tamil Nadu",344.141252006421,2018-12-02
"OD9486","Alan","Food Grains","Organic Staples","Tirunelveli","South",1205,0.1,228.95,"Tamil Nadu",977.027027027027,2016-10-02
"OD9487","Adavan","Food Grains","Rice","Ooty","South",1177,0.32,282.48,"Tamil Nadu",897.39165329053,2017-08-09
"OD9488","Sheeba","Oil & Masala","Masalas","Nagercoil","South",1662,0.33,398.88,"Tamil Nadu",1267.30209691984,2018-10-07
"OD9489","Sudeep","Fruits & Veggies","Fresh Vegetables","Tirunelveli","South",1288,0.1,334.88,"Tamil Nadu",954.074074074074,2018-01-21
"OD9490","Suresh","Snacks","Noodles","Virudhunagar","South",1285,0.15,295.55,"Tamil Nadu",990.93640460691,2017-10-21
"OD9491","Yusuf","Oil & Masala","Masalas","Vellore","West",875,0.26,140,"Tamil Nadu",736.915981552035,2017-11-18
"OD9492","Sundar","Fruits & Veggies","Fresh Vegetables","Karur","West",1051,0.32,189.18,"Tamil Nadu",864.586677367576,2015-12-27
"OD9493","Shree","Oil & Masala","Masalas","Cumbum","West",1319,0.25,197.85,"Tamil Nadu",1123.95989974937,2018-11-21
"OD9494","Arvind","Fruits & Veggies","Organic Fruits","Vellore","West",1593,0.15,334.53,"Tamil Nadu",1260.36054081122,2017-01-07
"OD9495","Mathew","Food Grains","Organic Staples","Coimbatore","West",2012,0.3,120.72,"Tamil Nadu",1896.97091273821,2017-03-04
"OD9496","Ravi","Food Grains","Dals & Pulses","Coimbatore","West",603,0.15,162.81,"Tamil Nadu",440.851276915373,2018-05-22
"OD9497","Surya","Oil & Masala","Masalas","Ooty","West",2480,0.35,669.6,"Tamil Nadu",1816.75865529353,2018-09-01
"OD9498","Harish","Eggs, Meat & Fish","Eggs","Viluppuram","West",1155,0.13,277.2,"Tamil Nadu",878.942625413037,2018-04-24
"OD9499","James","Oil & Masala","Masalas","Ooty","West",1022,0.18,439.46,"Tamil Nadu",583.5904628331,2015-10-01
"OD9500","Krithika","Snacks","Cookies","Vellore","West",1883,0.14,357.77,"Tamil Nadu",1527.3683156419,2015-07-09
"OD9501","Sabeela","Fruits & Veggies","Fresh Vegetables","Coimbatore","West",1945,0.16,466.8,"Tamil Nadu",1480.56891025641,2017-06-07
"OD9502","Anu","Oil & Masala","Spices","Namakkal","West",1150,0.21,368,"Tamil Nadu",783.645655877342,2017-05-05
"OD9503","Aditi","Bakery","Breads & Buns","Bodi","West",2361,0.34,920.79,"Tamil Nadu",1445.12341962673,2015-12-24
"OD9504","Shah","Oil & Masala","Edible Oil & Ghee","Karur","West",1289,0.35,335.14,"Tamil Nadu",957.210235825389,2015-09-08
"OD9505","Malik","Bakery","Cakes","Viluppuram","West",2045,0.19,879.35,"Tamil Nadu",1167.86895100691,2015-12-24
"OD9506","Kumar","Bakery","Cakes","Kanyakumari","West",1435,0.26,631.4,"Tamil Nadu",805.694806496892,2016-12-10
"OD9507","Sharon","Eggs, Meat & Fish","Mutton","Karur","West",1952,0.35,156.16,"Tamil Nadu",1802.14751630707,2018-11-21
"OD9508","Willams","Beverages","Health Drinks","Dindigul","West",601,0.15,228.38,"Tamil Nadu",373.179769654482,2018-12-18
"OD9509","Yadav","Food Grains","Organic Staples","Bodi","West",2070,0.31,269.1,"Tamil Nadu",1806.50015046645,2015-07-09
"OD9510","Sabeela","Oil & Masala","Spices","Theni","West",1402,0.14,112.16,"Tamil Nadu",1291.64830763068,2016-11-28
"OD9511","Ridhesh","Bakery","Breads & Buns","Madurai","West",2153,0.16,193.77,"Tamil Nadu",1962.36979166667,2018-08-28
"OD9512","Malik","Oil & Masala","Edible Oil & Ghee","Virudhunagar","West",877,0.15,61.39,"Tamil Nadu",816.835252879319,2017-11-13
"OD9513","Anu","Fruits & Veggies","Organic Fruits","Theni","West",1004,0.18,150.6,"Tamil Nadu",854.938890002004,2016-09-26
"OD9514","Surya","Eggs, Meat & Fish","Eggs","Salem","West",2001,0.28,700.35,"Tamil Nadu",1304.30204572804,2018-11-21
"OD9515","Willams","Snacks","Chocolates","Krishnagiri","West",1541,0.1,678.04,"Tamil Nadu",863.823823823824,2016-11-09
"OD9516","Haseena","Beverages","Health Drinks","Dharmapuri","West",2346,0.15,445.74,"Tamil Nadu",1903.11467200801,2015-09-08
"OD9517","Sharon","Food Grains","Dals & Pulses","Ooty","West",1604,0.24,160.4,"Tamil Nadu",1447.07297514034,2017-10-03
"OD9518","Mathew","Bakery","Biscuits","Dindigul","West",1015,0.33,395.85,"Tamil Nadu",621.199959867563,2015-05-06
"OD9519","Esther","Bakery","Biscuits","Tenkasi","West",1244,0.27,522.48,"Tamil Nadu",723.473378120927,2015-04-26
"OD9520","Peer","Fruits & Veggies","Fresh Vegetables","Virudhunagar","West",1932,0.18,734.16,"Tamil Nadu",1200,2016-01-23
"OD9521","Amrish","Snacks","Noodles","Vellore","West",2338,0.11,1005.34,"Tamil Nadu",1334.12754029432,2018-03-27
"OD9522","Ganesh","Eggs, Meat & Fish","Eggs","Bodi","West",2238,0.13,850.44,"Tamil Nadu",1389.36617602884,2018-03-27
"OD9523","Veronica","Oil & Masala","Spices","Salem","West",918,0.19,201.96,"Tamil Nadu",717.403065825068,2017-09-16
"OD9524","Amrish","Food Grains","Rice","Trichy","West",2208,0.33,772.8,"Tamil Nadu",1439.95184107555,2017-10-03
"OD9525","Hussain","Oil & Masala","Edible Oil & Ghee","Dindigul","West",1784,0.34,642.24,"Tamil Nadu",1145.65522777443,2017-10-03
"OD9526","Shree","Beverages","Soft Drinks","Krishnagiri","West",1531,0.18,199.03,"Tamil Nadu",1334.37186936486,2017-12-06
"OD9527","Veena","Fruits & Veggies","Fresh Fruits","Tirunelveli","West",1195,0.22,394.35,"Tamil Nadu",802.415313690118,2016-06-01
"OD9528","Amy","Fruits & Veggies","Fresh Fruits","Virudhunagar","West",953,0.12,76.24,"Tamil Nadu",877.813376051261,2016-12-25
"OD9529","Kumar","Oil & Masala","Masalas","Bodi","West",1319,0.15,342.94,"Tamil Nadu",977.526289434151,2015-02-20
"OD9530","Yadav","Eggs, Meat & Fish","Chicken","Chennai","West",1347,0.19,525.33,"Tamil Nadu",823.234144875263,2017-11-07
"OD9531","Jonas","Food Grains","Atta & Flour","Bodi","West",1159,0.23,115.9,"Tamil Nadu",1045.50466071966,2015-11-26
"OD9532","Hafiz","Beverages","Health Drinks","Coimbatore","West",1839,0.21,386.19,"Tamil Nadu",1455.86732137489,2018-10-05
"OD9533","Krithika","Bakery","Cakes","Chennai","West",1380,0.34,220.8,"Tamil Nadu",1163.15472606863,2015-11-21
"OD9534","Ganesh","Bakery","Biscuits","Dindigul","West",2268,0.24,635.04,"Tamil Nadu",1636.88853247795,2018-10-06
"OD9535","Ridhesh","Beverages","Soft Drinks","Cumbum","West",1989,0.25,556.92,"Tamil Nadu",1435.66917293233,2017-10-15
"OD9536","Sharon","Beverages","Health Drinks","Tenkasi","West",1416,0.12,594.72,"Tamil Nadu",822.266720064077,2016-09-18
"OD9537","Ridhesh","Snacks","Cookies","Dindigul","West",1577,0.11,473.1,"Tamil Nadu",1105.11562718991,2018-07-08
"OD9538","Hussain","Snacks","Chocolates","Madurai","West",2424,0.23,484.8,"Tamil Nadu",1943.67044201664,2018-11-21
"OD9539","Adavan","Food Grains","Rice","Krishnagiri","West",1919,0.31,211.09,"Tamil Nadu",1713.22098505367,2018-08-18
"OD9540","Sudha","Bakery","Biscuits","Tirunelveli","West",1121,0.34,67.26,"Tamil Nadu",1057.33493879189,2015-09-26
"OD9541","Shah","Fruits & Veggies","Organic Fruits","Dharmapuri","West",1048,0.33,356.32,"Tamil Nadu",693.970101334404,2018-06-16
"OD9542","James","Eggs, Meat & Fish","Fish","Theni","West",2451,0.27,1004.91,"Tamil Nadu",1450.00501353655,2018-04-16
"OD9543","Jackson","Fruits & Veggies","Fresh Fruits","Nagercoil","West",2344,0.21,187.52,"Tamil Nadu",2161.01813808999,2015-04-25
"OD9544","Muneer","Food Grains","Atta & Flour","Tirunelveli","West",785,0.28,47.1,"Tamil Nadu",739.971921379864,2018-05-22
"OD9545","Peer","Beverages","Health Drinks","Madurai","West",1792,0.14,806.4,"Tamil Nadu",986.981774484278,2018-01-30
"OD9546","Harish","Fruits & Veggies","Organic Fruits","Vellore","West",1184,0.22,189.44,"Tamil Nadu",996.752856283824,2018-07-08
"OD9547","Shree","Eggs, Meat & Fish","Chicken","Dharmapuri","West",772,0.29,347.4,"Tamil Nadu",425.834921271688,2015-12-27
"OD9548","Malik","Beverages","Health Drinks","Krishnagiri","West",522,0.35,109.62,"Tamil Nadu",413.828399397893,2018-10-02
"OD9549","Vidya","Eggs, Meat & Fish","Fish","Trichy","West",1202,0.2,180.3,"Tamil Nadu",1023.74749498998,2015-11-01
"OD9550","Shree","Food Grains","Atta & Flour","Cumbum","West",1892,0.27,321.64,"Tamil Nadu",1574.61145091748,2018-03-27
"OD9551","Arutra","Food Grains","Dals & Pulses","Karur","West",664,0.15,159.36,"Tamil Nadu",505.398097145719,2016-11-27
"OD9552","Vidya","Beverages","Soft Drinks","Bodi","West",505,0.3,25.25,"Tamil Nadu",481.193580742227,2018-03-13
"OD9553","Jackson","Snacks","Cookies","Chennai","West",1656,0.25,149.04,"Tamil Nadu",1510.73684210526,2016-01-23
"OD9554","Malik","Food Grains","Dals & Pulses","Kanyakumari","West",1763,0.19,334.97,"Tamil Nadu",1430.7484220018,2018-06-16
"OD9555","Surya","Oil & Masala","Edible Oil & Ghee","Vellore","West",2293,0.14,550.32,"Tamil Nadu",1745.12317244142,2018-04-26
"OD9556","Malik","Oil & Masala","Edible Oil & Ghee","Vellore","West",2192,0.34,394.56,"Tamil Nadu",1803.572145294,2015-12-27
"OD9557","Muneer","Eggs, Meat & Fish","Mutton","Chennai","West",2444,0.2,366.6,"Tamil Nadu",2081.56312625251,2016-09-26
"OD9558","Peer","Snacks","Cookies","Dharmapuri","West",635,0.11,69.85,"Tamil Nadu",565.772349584543,2017-12-17
"OD9559","Aditi","Bakery","Breads & Buns","Dindigul","West",1618,0.21,420.68,"Tamil Nadu",1199.83966329292,2017-11-24
"OD9560","Komal","Beverages","Soft Drinks","Theni","West",1574,0.25,173.14,"Tamil Nadu",1404.3709273183,2015-09-20
"OD9561","Sabeela","Food Grains","Dals & Pulses","Vellore","West",1011,0.12,131.43,"Tamil Nadu",880.626752102523,2016-08-25
"OD9562","Verma","Eggs, Meat & Fish","Eggs","Coimbatore","West",1834,0.1,788.62,"Tamil Nadu",1046.42642642643,2018-10-06
"OD9563","Shree","Food Grains","Dals & Pulses","Dindigul","West",853,0.24,255.9,"Tamil Nadu",598.536487570168,2018-11-16
"OD9564","Arutra","Beverages","Soft Drinks","Pudukottai","West",1087,0.25,86.96,"Tamil Nadu",1002.54636591479,2016-08-01
"OD9565","Mathew","Bakery","Biscuits","Virudhunagar","West",677,0.26,216.64,"Tamil Nadu",461.56005614598,2018-07-08
"OD9566","Akash","Eggs, Meat & Fish","Chicken","Ramanadhapuram","West",1185,0.23,201.45,"Tamil Nadu",985.81737997394,2018-03-06
"OD9567","Roshan","Oil & Masala","Masalas","Cumbum","West",2269,0.18,816.84,"Tamil Nadu",1454.77860148267,2017-09-17
"OD9568","Verma","Oil & Masala","Spices","Pudukottai","West",1033,0.23,185.94,"Tamil Nadu",849.012729277338,2015-02-04
"OD9569","Surya","Food Grains","Organic Staples","Coimbatore","West",1455,0.24,567.45,"Tamil Nadu",889.685244587009,2018-04-08
"OD9570","Ram","Oil & Masala","Masalas","Dindigul","West",1786,0.19,232.18,"Tamil Nadu",1556.77787796814,2018-04-30
"OD9571","Akash","Oil & Masala","Edible Oil & Ghee","Ramanadhapuram","West",2105,0.26,799.9,"Tamil Nadu",1308.50210547423,2018-06-16
"OD9572","Verma","Fruits & Veggies","Fresh Fruits","Cumbum","West",2159,0.1,259.08,"Tamil Nadu",1901.82182182182,2015-07-09
"OD9573","Muneer","Beverages","Soft Drinks","Perambalur","West",2334,0.27,210.06,"Tamil Nadu",2129.69016344129,2018-03-21
"OD9574","Akash","Oil & Masala","Spices","Salem","West",1353,0.1,230.01,"Tamil Nadu",1124.11411411411,2016-10-19
"OD9575","Ridhesh","Fruits & Veggies","Organic Vegetables","Viluppuram","West",1123,0.18,101.07,"Tamil Nadu",1023.77279102384,2015-09-08
"OD9576","Hussain","Bakery","Biscuits","Salem","West",608,0.1,115.52,"Tamil Nadu",492.972972972973,2018-01-15
"OD9577","Kumar","Eggs, Meat & Fish","Eggs","Salem","West",1265,0.16,202.4,"Tamil Nadu",1064.30288461538,2015-04-26
"OD9578","Veronica","Eggs, Meat & Fish","Chicken","Tenkasi","West",2326,0.13,232.6,"Tamil Nadu",2096.12496245119,2016-09-19
"OD9579","Arvind","Eggs, Meat & Fish","Chicken","Coimbatore","West",1492,0.23,552.04,"Tamil Nadu",942.126891851258,2016-12-01
"OD9580","Anu","Eggs, Meat & Fish","Fish","Ooty","West",726,0.13,130.68,"Tamil Nadu",596.09492340042,2018-12-14
"OD9581","Malik","Oil & Masala","Spices","Kanyakumari","West",904,0.34,280.24,"Tamil Nadu",625.888019265503,2015-02-02
"OD9582","Aditi","Beverages","Health Drinks","Namakkal","West",1937,0.22,174.33,"Tamil Nadu",1766.55642413309,2017-10-23
"OD9583","Ramesh","Bakery","Breads & Buns","Trichy","West",914,0.24,100.54,"Tamil Nadu",815.417000801925,2017-06-06
"OD9584","Vince","Eggs, Meat & Fish","Mutton","Kanyakumari","West",784,0.14,39.2,"Tamil Nadu",745.844181854596,2017-01-31
"OD9585","Adavan","Eggs, Meat & Fish","Mutton","Trichy","West",2479,0.22,818.07,"Tamil Nadu",1664.59210262578,2015-11-01
"OD9586","Jonas","Snacks","Noodles","Salem","West",1497,0.33,673.65,"Tamil Nadu",826.076050968195,2018-02-06
"OD9587","Amrish","Beverages","Health Drinks","Bodi","West",1030,0.35,247.2,"Tamil Nadu",785.549422980431,2018-04-08
"OD9588","Muneer","Bakery","Biscuits","Tirunelveli","West",1694,0.17,135.52,"Tamil Nadu",1561.13392767705,2015-07-09
"OD9589","Ganesh","Snacks","Noodles","Perambalur","West",1588,0.24,444.64,"Tamil Nadu",1146.11066559743,2016-12-06
"OD9590","Alan","Snacks","Cookies","Viluppuram","West",1808,0.17,614.72,"Tamil Nadu",1195.31203045177,2017-09-26
"OD9591","Verma","Snacks","Noodles","Coimbatore","West",1936,0.31,96.8,"Tamil Nadu",1844.91924967399,2018-06-06
